city_id,store_id,management_group_id,first_category_id,second_category_id,third_category_id,product_id,dt,sale_amount,stock_hour6_22_cnt,discount,holiday_flag,activity_flag,precpt,avg_temperature,avg_humidity,avg_wind_level,sale_00h,stock_00h,sale_01h,stock_01h,sale_02h,stock_02h,sale_03h,stock_03h,sale_04h,stock_04h,sale_05h,stock_05h,sale_06h,stock_06h,sale_07h,stock_07h,sale_08h,stock_08h,sale_09h,stock_09h,sale_10h,stock_10h,sale_11h,stock_11h,sale_12h,stock_12h,sale_13h,stock_13h,sale_14h,stock_14h,sale_15h,stock_15h,sale_16h,stock_16h,sale_17h,stock_17h,sale_18h,stock_18h,sale_19h,stock_19h,sale_20h,stock_20h,sale_21h,stock_21h,sale_22h,stock_22h,sale_23h,stock_23h
0,240,5,16,25,101,422,2024-05-08,0.1,0,1.0,0,0,0.8379,21.8,64.54,1.68,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,246,6,4,28,81,21,2024-06-05,0.8,0,0.912,0,1,1.3084,24.19,71.55,1.91,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.2,0,0.0,0,0.1,0,0.2,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0
12,250,6,8,29,115,99,2024-06-08,0.6,0,0.896,1,1,4.0364,24.84,82.68,2.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0
0,253,6,20,50,59,166,2024-06-06,2.1,10,1.0,0,0,0.7994,24.98,73.3,2.02,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.1,1,0.3,0,0.3,0,0.3,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.4,0,0.5,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.1,1,0.0,1
0,253,2,31,79,230,549,2024-05-18,2.1,0,1.0,1,0,0.6886,23.14,71.58,2.45,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.3,0,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.6,0,0.0,0,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,254,6,24,51,153,419,2024-05-20,0.3,0,1.0,0,0,1.0996,23.04,72.2,1.2,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,256,2,29,76,60,596,2024-04-02,0.4,6,1.0,0,0,3.2153,15.64,76.65,2.3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,258,5,16,26,96,345,2024-04-29,0.2,0,0.866,0,1,2.3716,19.75,76.31,1.44,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,259,5,16,26,96,345,2024-04-02,0.5,2,0.799,0,1,3.0238,16.42,76.34,1.68,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1
0,259,5,16,25,101,422,2024-04-03,0.2,11,1.0,0,0,1.9216,17.18,76.01,1.25,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
12,262,6,24,51,145,848,2024-05-21,0.3,4,1.0,0,0,2.6756,23.81,77.31,2.42,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,263,6,4,28,163,797,2024-04-29,1.3,7,0.565,0,1,2.3735,19.75,76.36,1.44,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.3,0,0.1,0,0.0,0,0.1,0,0.0,0,0.1,0,0.2,0,0.1,0,0.4,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
12,264,6,4,28,179,207,2024-05-13,0.1,0,1.0,0,0,1.6379,22.66,70.57,1.93,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
12,264,6,20,47,140,476,2024-05-23,0.2,13,0.935,0,0,4.1299,24.09,72.32,2.41,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
6,268,6,10,33,72,114,2024-06-16,0.4,0,1.0,1,0,5.4124,27.51,87.75,2.14,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
6,268,6,21,64,184,123,2024-04-03,0.4,0,1.0,0,0,2.239,17.55,83.0,2.69,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2,270,0,28,3,7,381,2024-05-14,0.0,16,1.0,0,0,11.3334,26.14,76.06,1.27,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0
0,271,6,4,28,180,118,2024-05-27,0.6,0,1.0,0,0,1.9158,22.9,66.59,2.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,271,6,4,53,58,578,2024-04-15,1.1,2,0.895,0,1,2.4408,18.33,75.99,1.67,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,0,0.1,0,0.1,0,0.1,0,0.1,0,0.0,0,0.3,0,0.0,0,0.0,0,0.1,0,0.0,1,0.0,1,0.1,1,0.0,1
5,272,0,28,72,154,834,2024-05-05,1.5,0,1.0,1,0,2.7286,20.22,74.47,2.9,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.2,0,0.1,0,0.0,0,0.2,0,0.0,0,0.0,0,0.0,0,0.2,0,0.2,0,0.2,0,0.2,0,0.0,0,0.0,0,0.0,0,0.1,0
16,276,6,21,61,223,93,2024-05-24,0.2,11,1.0,0,0,0.8798,24.25,65.54,1.39,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
16,277,0,5,7,66,802,2024-06-07,0.6,0,0.776,0,0,3.1997,26.49,70.72,1.93,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.0,0
16,278,6,24,69,139,645,2024-04-22,0.4,0,1.0,0,0,1.2226,18.7,77.64,1.37,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
16,279,4,23,10,17,644,2024-04-27,0.3,12,0.659,1,1,2.1567,20.26,75.17,1.06,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.2,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,282,6,20,50,229,212,2024-04-07,0.4,2,1.0,0,0,1.6259,17.13,79.33,1.18,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1
16,283,6,24,69,78,481,2024-04-02,0.8,0,1.0,0,0,3.8733,17.04,77.57,2.41,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.2,0,0.0,0,0.1,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0
16,283,6,21,64,184,806,2024-05-13,0.0,16,1.0,0,0,0.7225,23.03,65.17,1.52,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,284,6,21,64,123,259,2024-06-12,0.6,0,1.0,0,0,5.2626,26.34,83.82,1.44,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0
0,284,0,28,72,218,411,2024-04-24,0.2,0,0.827,0,1,0.6007,19.28,81.1,1.51,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,284,0,5,6,65,467,2024-03-30,0.7,9,0.971,1,0,1.7482,16.19,81.35,1.7,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.6,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
14,286,5,16,25,103,631,2024-05-07,0.6,0,0.816,0,1,2.6991,21.44,76.7,2.33,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.0,0
0,288,6,4,28,168,554,2024-04-09,0.6,11,1.0,0,0,3.6441,16.7,77.32,2.14,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.1,0,0.3,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0
4,290,2,29,76,60,580,2024-05-26,1.5,0,1.0,1,0,1.9049,24.24,62.95,1.98,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.5,0,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.3,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,291,6,21,61,215,222,2024-05-13,0.3,8,1.0,0,1,1.0697,22.29,65.87,1.71,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
10,297,5,16,25,103,631,2024-05-21,0.8,8,0.747,0,1,1.1768,25.94,61.28,1.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.0,0,0.1,0,0.4,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
10,297,6,21,64,19,691,2024-06-15,4.3,0,0.987,1,0,16.354,27.45,71.11,1.52,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.4,0,0.5,0,0.7,0,0.3,0,0.0,0,0.4,0,0.3,0,0.3,0,0.3,0,0.4,0,0.3,0,0.0,0,0.2,0,0.0,0,0.0,0,0.0,0
0,298,6,20,68,127,122,2024-06-21,2.6,0,1.0,0,0,5.2157,26.9,82.23,1.64,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.2,0,0.4,0,0.4,0,0.3,0,0.2,0,0.0,0,0.1,0,0.1,0,0.2,0,0.2,0,0.1,0,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0
0,302,5,18,80,109,194,2024-05-23,0.7,7,1.0,0,0,1.5832,23.89,70.27,1.52,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.2,0,0.0,0,0.1,0,0.0,0,0.3,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
4,304,5,16,25,94,638,2024-04-14,0.6,9,0.836,1,1,2.3563,18.13,77.02,2.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,0,0.2,0,0.0,0,0.1,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,305,6,20,68,127,122,2024-06-21,3.4,4,0.995,0,0,5.246,27.03,82.18,1.43,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.6,0,0.6,0,0.1,0,0.4,0,0.4,0,0.0,0,0.3,0,0.3,0,0.2,0,0.1,0,0.2,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.1,1
0,305,5,16,25,101,422,2024-04-15,0.6,6,1.0,0,0,2.4389,18.43,76.04,1.55,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.2,0,0.0,0,0.2,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,307,6,8,29,113,76,2024-06-20,1.8,0,1.0,0,0,9.7215,27.56,86.73,1.86,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.2,0,0.0,0,0.2,0,0.5,0,0.1,0,0.0,0,0.1,0,0.1,0,0.0,0,0.1,0,0.1,0,0.0,0,0.1,0,0.1,0,0.1,0,0.0,0
0,309,6,4,28,81,19,2024-05-10,2.5,0,1.0,0,0,1.6216,21.01,65.07,1.34,0.0,1,0.1,1,0.0,0,0.1,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.4,0,0.3,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.3,0,0.2,0,0.0,0,0.2,0,0.1,0,0.0,0,0.0,0,0.1,0
0,309,6,4,28,1,117,2024-04-27,4.1,11,1.0,1,0,1.3717,20.3,75.39,1.47,0.1,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.2,0,0.6,0,0.4,0,1.7,0,0.9,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.2,1,0.0,1,0.0,1,0.0,1
0,309,6,4,28,180,118,2024-06-22,1.1,0,1.0,1,0,7.9425,27.22,82.12,1.44,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.2,0,0.1,0,0.0,0,0.1,0,0.0,0,0.0,0,0.2,0
0,309,6,4,53,77,774,2024-06-16,0.6,12,0.888,1,1,8.0459,26.98,80.37,1.52,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.1,0,0.3,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
13,310,5,16,27,100,402,2024-06-18,0.4,9,1.0,0,0,1.6891,29.38,80.81,1.42,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.1,0,0.2,0,0.0,0,0.0,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
13,310,5,16,25,94,522,2024-05-24,0.4,0,1.0,0,0,6.988,25.21,86.88,1.93,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,312,6,8,29,113,108,2024-06-10,0.2,11,0.759,1,1,5.0319,25.87,75.07,1.86,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,314,6,20,58,172,223,2024-05-13,0.5,9,0.851,0,1,1.0678,22.29,65.84,1.71,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.2,1,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0
12,319,5,16,25,101,804,2024-05-31,0.3,0,1.0,0,0,3.0722,23.29,74.75,2.27,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
16,324,3,25,71,213,655,2024-05-02,1.3,0,1.0,1,0,1.901,21.43,73.67,1.32,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.1,0,0.1,0,0.2,0,0.1,0,0.0,0,0.1,0,0.0,0,0.2,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0
11,326,6,21,64,123,489,2024-04-20,0.3,0,1.0,1,0,1.1272,19.65,76.72,1.66,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0
4,328,5,16,25,94,638,2024-04-26,0.1,0,1.0,0,0,2.331,20.57,73.2,2.24,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
16,330,6,10,33,181,129,2024-06-16,0.0,16,1.0,1,0,8.3159,27.41,79.43,1.66,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
16,330,2,29,76,60,596,2024-04-30,0.6,7,0.893,0,1,3.0068,20.22,73.65,2.07,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.2,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
16,333,5,16,25,105,633,2024-05-12,0.5,6,0.719,1,1,0.6238,22.65,65.82,1.46,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.4,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,335,6,4,28,168,554,2024-04-22,0.8,0,0.96,0,0,2.0391,17.99,77.43,1.3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.2,0,0.1,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0
0,335,2,31,79,230,688,2024-04-20,1.2,0,0.849,1,1,1.7998,18.63,74.94,1.89,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.3,0,0.2,0,0.1,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.2,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
16,340,3,25,71,213,656,2024-05-12,0.8,0,1.0,1,0,0.7744,22.93,65.45,1.66,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.3,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0
12,342,6,4,28,168,810,2024-05-10,0.4,12,0.631,0,1,1.4065,21.21,70.36,2.27,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.1,0,0.3,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
13,346,6,10,33,181,305,2024-05-18,0.6,0,1.0,1,0,10.4128,26.08,87.28,1.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
13,346,5,16,27,100,535,2024-05-20,1.0,6,0.814,0,1,15.9695,26.37,89.84,1.19,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.4,0,0.2,0,0.0,0,0.2,0,0.1,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
6,347,5,16,27,98,224,2024-06-22,1.1,1,0.847,1,1,5.4413,28.42,85.34,1.79,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.1,0,0.3,0,0.4,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1
2,354,5,16,27,98,521,2024-06-09,1.4,0,1.0,1,0,5.675,28.73,79.26,1.25,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.2,0,0.4,0,0.0,0,0.2,0,0.0,0,0.1,0,0.0,0,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
16,355,1,7,17,49,34,2024-05-28,1.2,0,0.891,0,1,1.4394,23.35,63.68,1.62,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.2,0,0.2,0,0.2,0,0.0,0,0.1,0,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,1
16,355,2,31,79,128,387,2024-05-24,0.4,0,0.997,0,0,0.8799,24.18,64.71,1.8,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0
16,355,0,5,6,65,467,2024-03-29,0.0,16,1.0,0,0,2.7545,15.44,78.68,1.75,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
16,355,2,31,79,227,670,2024-04-30,0.6,1,0.811,0,1,2.7335,20.11,74.13,2.32,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.3,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,1,0.0,1,0.0,1
